Sample type,Days after inoculation,Date,Licor,Trial,Treatment,Species,Plant Number,Isolate Number,Unique Sample Number,Obs,Conductance,Ci
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,3,0.092065755,215.8792991
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,4,0.093102718,215.8745748
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,5,0.095438406,220.7141569
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,6,0.097836171,222.4912799
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,7,0.101167152,228.4217359
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,8,0.107916413,236.1809164
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,9,0.110585243,242.3193152
1WetIndigenous Pathogen 10,9,6/8/2018,6400,1,Wet,Indigenous Pathogen ,10,5,14,10,0.110854538,238.5333265
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,1,0.156284968,323.7108843
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,2,0.119420744,311.0443687
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,3,0.188524919,354.728236
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,4,0.113752295,298.4555033
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,5,0.129857825,326.8120842
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,6,0.114971812,305.5102534
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,7,0.137151383,337.4075355
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,8,0.13292786,325.228602
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,9,0.158669235,343.9866149
2WetIndigenous Pathogen 10,5,6/4/2018,6400,2,Wet,Indigenous Pathogen ,10,5,15,10,0.119712741,323.7426071
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,1,0.068763644,372.6279513
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,2,0.068301939,372.5319483
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,3,0.068299745,365.6188309
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,4,0.068019085,368.7130247
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,5,0.067884695,365.1122564
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,6,0.067759118,363.5120081
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,7,0.067812574,369.9137397
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,8,0.067639044,366.7414869
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,9,0.067161921,369.4721462
2WetExotic Pathogen 9,5,6/4/2018,6400,2,Wet,Exotic Pathogen ,9,5,16,10,0.06719666,364.354546
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,1,-0.034244945,140.7156509
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,2,-0.02842799,73.06996341
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,3,-0.018297009,-75.09292799
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,4,-0.016435525,-151.3590523
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,5,-0.027295222,136.9030583
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,6,-0.02615569,4.227400952
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,7,-0.015822877,-113.851462
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,8,-0.013284319,-263.811077
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,9,-0.01925408,-95.73102053
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,10,-0.022235865,65.49386976
2DroughtIndigenous Pathogen 10,5,6/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,17,11,-0.019679428,13.36674173
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,1,0.077366446,231.0242182
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,2,0.080958742,234.7518009
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,3,0.081624989,234.3922692
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,4,0.081617812,233.888161
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,5,0.082616244,233.4895416
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,6,0.084022613,233.0425556
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,7,0.084922249,235.0286344
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,8,0.086879852,234.0451232
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,9,0.088449019,237.4318382
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,10,0.089172026,238.124671
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,11,0.090688108,237.4521792
1WetIndigenous Pathogen 10,37,7/6/2018,6400,1,Wet,Indigenous Pathogen ,10,5,29,12,0.090595027,237.0529269
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,1,-0.02537499,25.03504751
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,2,-0.019242687,-67.88562748
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,3,-0.012286834,-412.5487958
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,4,-0.008047853,-867.068478
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,5,-0.007368304,-967.1937906
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,6,-0.00818926,-960.6688797
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,7,-0.008114363,-955.7926616
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,8,-0.008046056,-925.0502173
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,9,-0.008203862,-888.7687804
1DroughtExotic Pathogen 9,37,7/6/2018,6400,1,Drought,Exotic Pathogen ,9,5,36,10,-0.01009538,-646.9111469
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,1,0.005070397,286.9102709
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,2,0.00477125,295.8960719
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,3,0.004748748,249.3896105
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,4,0.004718419,231.2024918
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,5,0.004528877,225.5911138
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,6,0.0049013,327.5752225
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,7,0.004788087,316.3790574
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,8,0.004675453,376.5005763
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,9,0.004499413,310.9595066
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,10,0.004403422,289.2644908
1WetIndigenous Pathogen 10,22,6/21/2018,6400,1,Wet,Indigenous Pathogen ,10,5,44,11,0.004435197,331.3331286
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,1,0.052040472,231.1087067
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,2,0.055401576,233.7705036
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,3,0.057397697,227.2342194
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,4,0.058378363,223.9610054
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,5,0.058072836,241.2344953
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,6,0.060450278,236.190726
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,7,0.065144088,240.6081721
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,8,0.064909328,238.3526841
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,9,0.065072173,239.777669
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,10,0.065793598,245.4830605
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,11,0.065812678,246.1598769
1WetExotic Pathogen 10,22,6/21/2018,6400,1,Wet,Exotic Pathogen ,10,5,47,12,0.065727509,245.5369089
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,1,0.022754474,171.6289398
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,2,0.024235048,170.6589223
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,3,0.026787513,186.4440937
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,4,0.029197675,204.8619022
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,5,0.029499103,205.7645233
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,6,0.031073822,205.1659562
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,7,0.032308076,198.8151472
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,8,0.034220484,187.4495032
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,9,0.035472065,203.6995392
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,10,0.036525813,214.9267345
1DroughtExotic Pathogen 9,22,6/21/2018,6400,1,Drought,Exotic Pathogen ,9,5,50,11,0.038735061,202.114117
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,1,0.00512809,174.1684444
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,2,0.007082619,158.2148332
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,3,0.008902013,118.350344
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,4,0.010729958,132.1754212
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,5,0.011152041,143.3054965
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,6,0.011220645,135.376762
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,7,0.013543805,128.9954457
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,8,0.014046794,119.1011822
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,9,0.015168355,112.7450036
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,10,0.016987563,103.6756603
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,11,0.017134086,126.089303
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,12,0.017291149,130.4522148
1DroughtControl1,22,6/21/2018,6400,1,Drought,Control,1,5,51,13,0.017253899,122.9432916
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,1,0.114028211,292.6825821
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,2,0.111252381,284.1970686
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,3,0.127273852,294.7870796
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,4,0.124061046,297.7581068
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,5,0.121673609,293.482222
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,6,0.121299496,292.8030125
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,7,0.120665097,294.9379308
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,8,0.117780757,291.0892097
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,9,0.116039007,287.9692667
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,10,0.116290937,289.66439
2WetExotic Pathogen 10,9,6/8/2018,6400,2,Wet,Exotic Pathogen ,10,5,54,11,0.114734937,286.4765339
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,1,0.012329821,388.7268685
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,2,0.012215701,368.0511673
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,3,0.012136745,346.9892961
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,4,0.011784718,350.5825939
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,5,0.011514532,349.6797346
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,6,0.011419682,344.3689613
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,7,0.011295171,386.4954179
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,8,0.010723744,191.1534582
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,9,0.01078887,266.1071718
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,10,0.010084176,291.8633237
2DroughtIndigenous Pathogen 10,35,7/4/2018,6400,2,Drought,Indigenous Pathogen ,10,5,60,11,0.009776665,336.0037896
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,1,-0.000484478,-2647.69388
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,2,0.003252629,485.6115115
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,3,0.006745466,438.1556316
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,4,0.005864667,439.5401047
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,5,0.006207295,428.4277292
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,6,0.006050107,437.4526434
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,7,0.00377725,351.9081286
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,8,0.003123701,278.3309633
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,9,-0.000444878,980.0414433
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,10,-0.000509221,1114.276449
2DroughtIndigenous Pathogen 9,9,6/8/2018,6400,2,Drought,Indigenous Pathogen ,9,5,63,11,-0.00046968,938.614524
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,1,0.001137572,354.5732357
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,2,-0.000105023,124.4232671
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,3,0.001324376,351.5391024
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,4,0.001201695,424.5167349
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,5,0.001157622,445.3206212
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,6,0.000963448,405.5203128
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,7,0.000800577,289.0672837
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,8,0.000843076,417.2103051
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,9,0.001713366,380.8502163
2DroughtIndigenous Pathogen 9,37,7/6/2018,6800,2,Drought,Indigenous Pathogen ,9,5,72,10,0.001241998,310.6456874
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,1,0.002732102,359.0170067
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,2,0.002607453,360.979236
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,3,0.001766554,341.4780362
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,4,0.002252415,364.4353621
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,5,0.003465318,369.6817363
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,6,0.003943172,377.7312058
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,7,0.003084148,370.300457
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,8,0.003323355,378.3533106
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,9,0.003709062,396.8476993
2DroughtExotic Pathogen 9,37,7/6/2018,6800,2,Drought,Exotic Pathogen ,9,5,76,10,0.00264728,376.1347797
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,1,0.004032806,263.8113279
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,2,0.004162913,265.0010778
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,3,0.000125181,-3760.141102
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,4,0.010204763,351.3306286
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,5,0.001577879,69.98244643
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,6,0.001995329,166.3557099
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,7,-0.004079965,494.5387529
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,8,-0.001275075,652.9542455
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,9,0.005085826,332.4811944
1WetExotic Pathogen 9,37,7/6/2018,6800,1,Wet,Exotic Pathogen ,9,5,79,10,0.006032583,337.1555507
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,1,0.003013093,428.6865065
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,2,0.000467413,404.6997865
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,3,-0.00022997,814.2662535
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,4,0.000199175,379.5203504
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,5,-0.006324752,403.4114506
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,6,0.005418494,396.9578907
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,7,0.005945813,397.9632201
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,8,0.005632759,407.4385844
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,9,0.000399583,154.9151327
2DroughtExotic Pathogen 10,35,7/4/2018,6800,2,Drought,Exotic Pathogen ,10,5,82,10,-0.004558711,417.2382107
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,1,0.15164143,283.1814225
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,2,0.154797,284.3892004
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,3,0.15118889,282.7852672
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,4,0.151478484,282.1519616
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,5,0.151893649,281.348665
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,6,0.153853907,282.1422826
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,7,0.146033474,275.9351555
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,8,0.162324594,285.220243
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,9,0.15505786,282.4953083
2WetIndigenous Pathogen 9,35,7/4/2018,6800,2,Wet,Indigenous Pathogen ,9,5,94,10,0.158847821,283.460186
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,1,0.05301735,266.9949088
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,2,0.054629352,270.0154422
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,3,0.054367608,268.0308663
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,4,0.05370759,265.1756389
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,5,0.055559197,268.9892155
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,6,0.05449627,265.4971441
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,7,0.059614669,269.7914984
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,8,0.064062163,275.8041914
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,9,0.066175121,277.9860801
1WetIndigenous Pathogen 9,17,6/16/2018,6800,1,Wet,Indigenous Pathogen ,9,5,112,10,0.063858432,273.8564865
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,1,0.11775567,284.5652127
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,2,0.121689278,286.7583901
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,3,0.127161608,290.1894944
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,4,0.126852528,289.8430953
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,5,0.125041966,287.8436709
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,6,0.12829702,289.3907254
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,7,0.130280962,290.9427671
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,8,0.13147489,291.4633493
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,9,0.130327824,290.2548902
2WetIndigenous Pathogen 9,13,6/12/2018,6800,2,Wet,Indigenous Pathogen ,9,5,130,10,0.141531592,296.7663008
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,1,0.01307507,172.3074641
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,2,0.014502801,178.9928063
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,3,0.014930434,175.8346645
2DroughtIndigenous Pathogen 10,13,6/12/2018,6800,2,Drought,Indigenous Pathogen ,10,5,132,4,0.015178032,172.0441457
